experiment_id,experiment_version,cell_id,task_id,repository,task_type,condition,model,reasoning_effort,repeat,status,terminal_reason,recall_at_3,recall_at_5,ndcg_at_3,returned_set_f1,provider_total_tokens,elapsed_seconds,agent_step_count,wiki_read_count,wiki_tokens,unique_wiki_pages,beyond_entry_reads,gold_seen_any,gold_seen_by_3_source_actions,gold_targeted_any
sympy-10-tasks,2026-09-01-v4,cell-000072,1050fe4e32ba39b88e8a1990d6ef4f44288c576e1aba73020eb693c6c2c72197,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.4,151258,59.718,5,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000073,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,1.0,10407,6.979,0,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000074,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,1.0,32521,16.84,2,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000075,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,1.0,33380,18.377,2,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000076,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,1.0,10461,8.532,0,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000077,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,1.0,21692,14.04,1,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000078,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,1.0,50192,25.53,3,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000079,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,1.0,23748,14.847,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000080,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,1.0,27014,12.557,1,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000081,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,1.0,36736,16.661,2,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000082,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,1.0,23594,10.794,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000083,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,1.0,11738,8.049,0,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000084,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,1.0,24165,12.072,1,1,223,1,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000085,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,1.0,23647,11.684,1,0,0,0,0,0,0,1
sympy-10-tasks,2026-09-01-v4,cell-000086,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,1.0,11737,6.353,0,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000087,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,1.0,36886,16.651,2,1,223,1,0,0,0,1
sympy-10-tasks,2026-09-01-v4,cell-000088,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,1.0,40050,17.548,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000089,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,1.0,40480,16.174,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000090,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,1.0,56418,21.914,3,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000091,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,1.0,38814,15.398,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000092,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,1.0,40425,17.555,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000093,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,1.0,36978,18.876,2,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000094,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,1.0,40368,20.097,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000095,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,1.0,40868,18.212,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000096,14bb6064c0064e6545e1f9f5f93bbe4effe82449aefff3f97b1984ddcbc6a979,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,1.0,52280,23.484,3,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000097,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.2857142857142857,130373,50.303,6,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000098,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,0.3333333333333333,0.6666666666666666,0.2960819109658652,0.5714285714285714,176105,72.619,6,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000099,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,0.3333333333333333,0.6666666666666666,0.46927872602275644,0.5714285714285714,172494,54.039,7,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000100,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.8571428571428571,197107,68.473,8,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000101,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,0.3333333333333333,0.6666666666666666,0.46927872602275644,0.5714285714285714,90411,36.594,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000102,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.8571428571428571,203181,70.33,9,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000103,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.5,11178,9.94,0,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000104,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,1.0,120499,48.095,7,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000105,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,0.6666666666666666,0.6666666666666666,0.5307212739772434,0.5714285714285714,71567,33.97,4,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000106,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,0.6666666666666666,0.6666666666666666,0.7039180890341347,0.6666666666666666,11204,10.47,0,0,0,0,0,0,0,0
sympy-10-tasks,2026-09-01-v4,cell-000107,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.8571428571428571,94093,36.714,6,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000108,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,0.3333333333333333,0.6666666666666666,0.46927872602275644,0.5714285714285714,51775,24.01,3,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000109,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333,36706,19.53,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000110,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,0.6666666666666666,0.6666666666666666,0.5307212739772434,0.5,69582,30.492,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000111,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.2857142857142857,84849,31.605,4,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000112,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,succeeded,,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.3333333333333333,64025,28.219,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000113,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.3333333333333333,75283,29.243,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000114,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.3333333333333333,94661,46.336,7,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000115,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.4,99374,39.931,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000116,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,1.0,256891,91.636,8,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000117,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.3333333333333333,109053,52.031,6,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000118,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.4,237512,84.798,8,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000119,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666,117521,48.404,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000120,2596fd779c8cadcfccfe5a727a23905638fdd6a164599b3f7c06f039e6753f24,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,0.3333333333333333,0.3333333333333333,0.23463936301137822,0.3333333333333333,176780,65.575,8,1,221,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000121,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,38763,23.063,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000122,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,87872,32.344,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000123,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,93701,34.661,4,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000124,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,163369,45.989,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000125,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,74199,31.03,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000126,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,85028,39.605,4,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000127,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,74343,27.897,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000128,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,41745,20.308,2,0,0,0,0,0,0,1
sympy-10-tasks,2026-09-01-v4,cell-000129,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,62180,22.378,3,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000130,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,53103,22.061,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000131,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,87520,29.876,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000132,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,77403,34.624,4,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000133,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,58644,22.427,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000134,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,73485,29.766,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000135,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-terra,high,1,succeeded,,1.0,1.0,1.0,1.0,53839,23.633,3,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000136,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,46787,19.07,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000137,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,71454,26.736,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000138,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,low,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,52108,27.355,3,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000139,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,63568,21.269,2,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000140,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,49454,19.725,1,0,0,0,0,1,1,0
sympy-10-tasks,2026-09-01-v4,cell-000141,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,73044,29.81,4,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000142,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,96367,30.445,5,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000143,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,82318,25.724,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000144,2afc89aff6224cd5c839d363c21634e9017d2aee8b82ff2bb8e6569e63e9162c,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-sol,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,75895,37.492,6,1,378,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000145,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.5,193426,53.878,6,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000146,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,93539,40.455,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000147,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,medium,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,105620,39.97,5,1,223,1,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000148,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,NO-DOC,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,122231,32.144,4,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000149,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,OPTIONAL,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,72753,29.397,3,0,0,0,0,1,1,1
sympy-10-tasks,2026-09-01-v4,cell-000150,2f8638e31d0c4bcfec6368fc2f78fc192dd1f3523c4b34e6ab4ec168733b7980,sympy/sympy,EXPLICIT_LOCATOR_CLUE,DOC-FIRST,gpt-5.6-luna,high,1,succeeded,,1.0,1.0,1.0,0.6666666666666666,146652,58.252,6,1,223,1,0,1,1,1
